key,name,description,gender,image,birthdate,deathdate
Q22974658,윰댕,대한민국의 인터넷 방송인,F,http://commons.wikimedia.org/wiki/Special:FilePath/%EC%9C%B0%EB%8C%95%20%EC%9A%94%EB%A6%AC%20%EC%BB%A8%ED%85%90%EC%B8%A0%EB%A5%BC%20%EB%8C%80%ED%95%98%EB%8A%94%20%EB%8C%80%EB%8F%84%EC%84%9C%EA%B4%80%EB%8B%98%EC%9D%98%20%EC%9E%90%EC%84%B8%20%28a.k.a%EB%8C%80%EC%B0%A1%EC%B0%A1%29.jpg,19850101,
Q6454483,은신군,,M,,,
Q4798385,은언군,,M,,17540101,18010101
Q626312,은전군,,M,,17590814,17780826
Q484866,의민태자,대한제국의 황태자,M,http://commons.wikimedia.org/wiki/Special:FilePath/Crown%20Prince%20of%20Korea%20Yi%20Un%2004.jpg,18971020,19700501
Q484242,의빈 성씨,royal consort,F,,17530708,17860914
Q17500727,의빈권씨,,F,,,
Q12610754,의소세자,,M,,,
Q16174338,의숙공주,Princess of Joseon dynasty,F,,,
Q626461,의안대군,son of Taejo of Joseon,M,,13820101,
Q18228454,의원군,,M,,,
Q483392,의인왕후,Korean royal consort,F,,15550101,16000101
Q487728,의친왕,Korean prince,M,http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Imperial%20Ui.jpg,18770330,19550815
Q12610810,의평군,,M,,,
Q12610828,이갑 (황손),,M,,19380206,20141213
Q482917,이건,Korean prince and cavalry officer in the Imperial Japanese Army,M,http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Yi%20Geon%2001.jpg,19091028,19901221
Q494412,이건희,대한민국의 기업인,M,http://commons.wikimedia.org/wiki/Special:FilePath/Lee%20Kun-Hee.jpg,19420109,
Q56669002,이경렬,전 재무장관 이정환의 자녀,F,,19500101,
Q12610901,이경숙,대한민국의 정치인,F,,19530101,
Q56654997,이경아,전 검찰총장 이종남의 자녀,F,,19700101,
Q496421,이구,대한제국의 황족,M,http://commons.wikimedia.org/wiki/Special:FilePath/Yi%20Gu.jpg,19311229,20050716
Q12611009,이규광,"대한민국의 군인, 정치가",M,,19250611,20120920
Q12611012,이규동,"대한민국의 군인, 대한노인회 회장",M,,19111107,20010911
Q39040353,이규승,"간도특설대원, 대한민국의 군인",M,,19200101,20000101
Q6514303,이기백,South Korean historian,M,,19241021,20040602
Q496466,이나영,대한민국의 여자 배우,F,http://commons.wikimedia.org/wiki/Special:FilePath/Lee%20Na%20Young.jpg,19790222,
Q16090786,이다인,대한민국의 배우,F,,19921105,
Q485170,이덕화,actor,M,http://commons.wikimedia.org/wiki/Special:FilePath/Lee%20Duck-Hwa.2008.jpg,19520508,
Q56432969,이동욱,"기업가, 무림그룹 회장",M,,,
Q4991838,이동원,"대한민국의 정치인, 관료",M,http://commons.wikimedia.org/wiki/Special:FilePath/Lee%20Tong%20Won%201965-5-16.png,19260908,20061118
Q56432938,이동윤,"기업가, 세하 회장",M,,,
Q56429420,이동희,"의료인, 제일병원 설립자",M,,,
Q626273,이만희,South Korean film director,M,,19311006,19750413
Q12611345,이맹희,한국의 기업가,M,,19310620,20150814
Q14342,이명박,대한민국의 제17대 대통령,M,http://commons.wikimedia.org/wiki/Special:FilePath/Sebasti%C3%A1n%20Pi%C3%B1era%20-%20Lee%20Myung-bak%20%28cropped%29.jpg,19411219,
Q12611389,이명희,신세계그룹 회장,F,http://commons.wikimedia.org/wiki/Special:FilePath/%EC%9D%B4%EB%AA%85%ED%9D%AC%20%EC%8B%A0%EC%84%B8%EA%B3%84%EA%B7%B8%EB%A3%B9%20%ED%9A%8C%EC%9E%A5%20Lee%20Myung-Hee.png,19430905,
Q55733169,이명희,전 일우재단 이사장,F,,19490101,
Q56432955,이무일,"기업가, 무림제지 창업자",M,,,
Q12611404,이묵원,,M,,19380426,
Q56805419,이미경,기업가 이희상의 자녀,F,,19760101,
Q12611423,이미경,기업인,F,,19580408,
Q56432906,이미성,기업가 이용학의 자녀,F,,,
Q484399,이미연,South Korean actress,F,,19710923,
Q12611431,이미영 (배우),South Korean actress,F,,19610316,
Q12611449,이민자 (배우),South Korean actress,F,,19290410,19860119
Q496384,이민정,대한민국의 배우,F,http://commons.wikimedia.org/wiki/Special:FilePath/131024%20%27%EC%9D%91%EC%A7%95%EC%9E%90%27%20VIP%20%EC%8B%9C%EC%82%AC%ED%9A%8C%20%EC%9D%B4%EB%AF%BC%EC%A0%95%20%EC%A7%81%EC%B0%8D.jpg,19820216,
Q1312239,이반 부코비치,footballer,M,http://commons.wikimedia.org/wiki/Special:FilePath/Ivan%20Vukovic.jpg,19870209,
Q51029,이방자,대한제국의 마지막 황태자비,F,http://commons.wikimedia.org/wiki/Special:FilePath/Yi%20Bangja.jpg,19011104,19890430
Q56429344,이병각,삼강유지화학 창업주,M,,,
Q445643,이병철,삼성그룹의 창업주,M,http://commons.wikimedia.org/wiki/Special:FilePath/Lee%20Byung-chul%20%28crop%29.jpg,19100212,19871119
Q380121,이병헌,대한민국의 배우,M,http://commons.wikimedia.org/wiki/Special:FilePath/Byung-hun%20Lee%20%2829146030393%29.jpg,19700712,
Q56651436,이병호,"대한민국의 관료, 정치인",M,,19160101,
Q491807,이보영,South Korean actress and model,F,http://commons.wikimedia.org/wiki/Special:FilePath/Lee%20Bo-young%202017.jpg,19790112,
Q16090891,이봉서,대한민국의 전 상공부 장관,M,,19360224,
Q12611579,이봉원,South Korean comedian,M,,19630805,
Q56815966,이봉학,대한노인회장 이규동의 아버지,M,,,
Q56812316,이부식,"대한민국의 관료, 전 과기처 차관",M,,,
Q12611590,이부진,South Korean businesswoman,F,,19701006,
Q625487,이상득,Member of the National Assembly of Korea,M,,19351129,
Q56651414,이상실,전 상공은행장,M,,,
Q484328,이상우,South Korean actor,M,,19800213,
Q11266025,이상훈,South Korean Go player born 1973,M,,19731202,
Q12611701,이서현,기업인,F,,19730920,
Q489737,이석,Korean prince,M,,19410101,
Q18648443,이석준,South Korean actor,M,,19720805,
Q489681,이선균,대한민국의 남자 배우,M,http://commons.wikimedia.org/wiki/Special:FilePath/161026%20%EC%9D%B4%EC%84%A0%EA%B7%A0.jpg,19750302,
Q56606161,이선영,호암 문일평의 외손녀,F,,19370101,
Q12611762,이성군,,M,,14890101,15520101
Q12611818,이세창,South Korean singer and actor,M,,19720217,
Q16178678,이소선,,F,,19291230,20110903
Q56806003,이수연,이명박 전 대통령의 자녀,F,,19750101,
Q56651644,이숙희,기업가 이병철의 자녀,F,,19350101,
Q56651440,이숙희,이병호(李丙虎) 전 상공부장관의 자녀,F,,19490101,
Q11266137,이순자,대한민국의 11-12대 대통령 영부인,F,http://commons.wikimedia.org/wiki/Special:FilePath/Lee%20Soon-Ja%2001.jpg,19390324,
Q56663558,이순정,한국부인회 광주전남지부 이사장,F,,19100101,20100101
Q171684,이승만,"한국의 독립운동가, 계몽 사상가, 대한민국의 제1·2·3대 대통령",M,http://commons.wikimedia.org/wiki/Special:FilePath/Rhee%20Syng-Man%20in%201956.jpg,18750418,19650719
Q12611911,이승신,South Korean actress,F,,19691022,
Q15666746,이승철,South Korean actor,M,,19500101,
Q625471,이승환,대한민국의 가수,M,http://commons.wikimedia.org/wiki/Special:FilePath/Lee%20Seung-Hwan.jpg,19651213,
Q12611977,이아주,대한민국의 독립운동가,F,,18990101,19680911
Q56812321,이여진,기업가 이부식의 자녀,F,,,
Q56804639,이연희,정치인 이회창의 자녀,F,,19640101,
Q12612052,이영범,South Korean actor,M,,19611020,
Q12612075,이영은 (영화 감독),"South Korean actor, director",M,,19710324,
Q56606156,이영조,전 조선일보 이사,M,,,
Q12612098,이영하 (배우),actor,M,,19500117,
Q56651426,이영학,이상실 전 상공은행장의 자녀,F,,19370101,
Q12612110,이예춘,South Korean actor,M,,19190720,19771123
Q56432795,이용구,"기업가, 동아건설 회장",M,,,
Q56804500,이용균,조선후기의 한학자,M,,,
Q18605667,이용이,South Korean actress,F,,19580730,
Q16180342,이용휘,,M,,19620220,
Q51024,이우,"대한제국의 황족, 의친왕의 차남",M,http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Yi%20Wu%2001.jpg,19121115,19450807
Q19161954,이웅범,,M,,19570210,
Q487528,이원,Korean pretender,M,http://commons.wikimedia.org/wiki/Special:FilePath/Yiwon%2008JongmyoDaeje.jpg,19620923,
Q56805362,이유경,기업인 이희상의 자녀,F,,19720101,
Q6783126,이유비,South Korean actress,F,http://commons.wikimedia.org/wiki/Special:FilePath/180320%20%EC%9D%B4%EC%9C%A0%EB%B9%84.jpg,19901122,
Q11266502,이윤형,South Korean businesswoman,F,,19790426,20051118
Q56805128,이윤혜,기업가 이희상의 자녀,F,,19710101,
Q6781992,이은성 (1988년),South Korean actress,F,http://commons.wikimedia.org/wiki/Special:FilePath/Lee%20Eun-Sung.jpg,19880808,
Q16181084,이은영,,F,,19630901,
Q13646009,이은주,"대한민국의 여자 가수, 음악그룹 무가당의 전 구성원, 스위티의 전 구성원",F,,19810309,
Q12612345,이은혜 (정치인),,F,,19020421,19800823
Q14483063,이응경,South Korean actress,F,,19660203,
Q379653,이이,조선의 유학자,M,http://commons.wikimedia.org/wiki/Special:FilePath/Sitting%20Yi%20I.jpg,15361226,15840101
Q12612362,이이경,South Korean actor,M,,19890108,
Q3572265,이인성 (소설가),Korean writer,M,http://commons.wikimedia.org/wiki/Special:FilePath/%EC%9D%B4%EC%9D%B8%EC%84%B1.jpg,19531209,
Q56526235,이인수,수원대 총장,M,,,
Q56698231,이인환,"기업가, 에프투텔레콤 회장",M,,19520101,
Q16181530,이인희,한솔그룹 고문,F,,19290130,
Q12612430,이잠,"조선 문신, 외교관",M,,15810101,t306833865
Q56429488,이재곤,"기업가, 제일병원 이사장",M,,,
Q483892,이재룡,South Korean actor,M,,19640924,
Q624109,이재용,대한민국의 기업인,M,http://commons.wikimedia.org/wiki/Special:FilePath/Lee%20Jae-yong%20in%202016.jpg,19680623,
Q16181825,이재찬,,M,,19640101,20100818
Q55733398,이재철,전 교통부차관,M,,19230101,19991217
Q16091081,이재현,CJ 그룹 회장,M,,19600319,
Q56432799,이정남,기업가 이창래의 자녀,F,,,
Q213079,이정수,South Korean footballer,M,http://commons.wikimedia.org/wiki/Special:FilePath/Lee%20Jung-Soo.jpg,19800108,
Q56804332,이정연,정치인 이회창의 자녀,M,,19630101,
Q12612583,이정은,South Korean actress,F,,19730101,
Q56668998,이정환,"정치인, 전 재무부장관",M,,19190101,20080101
Q56655692,이정훈,교수,M,,19610101,
Q16091096,이종남,"전 검찰총장, 법무부장관",M,,19360930,
Q56526228,이종욱,수원대 설립자,M,,,
Q56526265,이주연,수원대 총장 이인수의 자녀,F,,,
Q56432926,이준석,"기업가, 세하 이사",M,,,
Q490170,이지아,actress,F,http://commons.wikimedia.org/wiki/Special:FilePath/Lee%20Ji-ah%20on%20October%2031%2C%202011.jpg,19780806,
Q56526069,이지원,정치인 이한동의 자녀,F,,,
Q16091160,이지현,,F,,19840824,
Q900563,이지호,American filmmaker,M,,19730101,
Q498210,이진,,M,http://commons.wikimedia.org/wiki/Special:FilePath/Yi%20Jin.JPG,19210818,19220511
Q12612827,이진우 (배우),South Korean actor,M,,19690123,
Q24861439,이진이,,F,,19990126,
Q19794930,이진익,,M,,,
Q56429175,이찬우,이병철의 아버지,M,,,
Q56432788,이창래,기업가,M,,,
Q12612881,이창희,기업인,M,,19330524,19910719
Q482860,이청,Korean noble,M,,19360423,
Q485308,이청아,South Korean actress and model,F,http://commons.wikimedia.org/wiki/Special:FilePath/Lee%20Chung-ah%20from%20acrofan.jpg,19841025,
Q56423006,이충우,이명박의 아버지,M,,,
Q483117,이충희,South Korean basketball player,M,,19591107,
Q196676,이태규,대한민국의 이론화학자이다.,M,,19020126,19921026
Q56651529,이태희,"대한민국의 법조인, 전 법무법인 광장 대표",M,,19400101,
Q16184350,이평,"조선 후기 문신, 학자 (1572~1612)",M,,15720101,16120101
Q56804206,이필석,대한민국의 기업인,M,,19140101,
Q18567207,이하얀,South Korean actress,F,,19730815,
Q16182619,이하원,대한민국 희극 배우,M,,19560924,20161125
Q6781249,이한동,South Korean politician,M,,19341205,
Q493442,이한영,North Korean defector,M,,19600402,19970215
Q56697977,이한용,"기업인, 전 신아포장 대표",M,,,
Q491750,이해원,Princess of Korea,F,,19190424,
Q9210578,이현재,South Korean actor,M,http://commons.wikimedia.org/wiki/Special:FilePath/Lee%20Hyun-Jae%20from%20acrofan.jpg,19880412,
Q56804266,이혜영,전 상공부장관 이봉서의 자녀,F,,19720101,
Q6781815,이혜영 (1962년),South Korean actress,F,,19621125,
Q12613186,이혜원,"대한민국의 모델, 기업인",F,http://commons.wikimedia.org/wiki/Special:FilePath/Lee%20Hye-Won.jpg,19790424,
Q16091294,이혜훈,South Korean politician,F,http://commons.wikimedia.org/wiki/Special:FilePath/%EC%9D%B4%ED%98%9C%ED%9B%88%EC%9D%98%EC%9B%90%20%ED%94%84%EB%A1%9C%ED%95%84%20%EC%82%AC%EC%A7%84.jpg,19640615,
Q8053456,이홍 (1974년),South Korean model,F,,19740101,
Q16091306,이홍규,일제강점기 법조인,M,,19050510,20021031
Q56429083,이홍석,조선시대의 유학자,M,,,
Q12613250,이황 (폐세자),,M,,,
Q496509,이회창,대한민국의 전 정치인.,M,http://commons.wikimedia.org/wiki/Special:FilePath/Lee%20Hoi-chang%20%282010%29.jpg,19350602,
Q12613263,이효린,"조선의 유학자, 의병장",M,,15400101,16220101
Q56805103,이희상,"대한민국의 기업가, 운산그룹 회장",M,,19470101,
Q11267083,이희호,전 대통령 영부인,F,http://commons.wikimedia.org/wiki/Special:FilePath/Leehiho2010.jpg,19220921,
Q12613319,익양군 (왕족),,M,,,
Q6381135,인경왕후,Korean royal consort,F,,16610101,16800101
Q12834850,인교진,Korean actor,M,http://commons.wikimedia.org/wiki/Special:FilePath/In%20Kyo-Jin%20from%20acrofan.jpg,19800829,
Q3565194,인렬왕후,Korean royal consort,F,,15940101,16350101
Q484044,인목왕후,조선 선조의 두 번째 정비,F,,15840101,16320101
Q6855022,인빈 김씨,,F,,,
Q6380322,인선왕후,Korean royal consort,F,,16180101,16740101
Q489944,인원왕후,Queen Consort of Korea,F,,16871103,17570513
Q2947463,인재근,"South Korean activist, politician",F,,19531111,
Q11175295,인평대군,,M,,,
Q5359433,인헌왕후,,F,,15780427,16260114
Q485599,인현왕후,Korean royal consort,F,,16670101,17010101
Q488312,임권택,South Korean film director,M,http://commons.wikimedia.org/wiki/Special:FilePath/Marie%20Claire%20Korea%20%EC%9E%84%EA%B6%8C%ED%83%9D%EA%B3%BC%2010%EC%9D%B8%EC%9D%98%20%EA%B0%90%EB%8F%85%EB%93%A4%20%EC%9E%84%EA%B6%8C%ED%83%9D.png,19360502,
Q23759211,임대홍,,M,,19200427,20160405
Q12613866,임세령,,F,,19770813,
Q56812390,임송본,전 한국은행 수석부총재,M,,19050101,19830101
Q17017107,임애영,,F,,,
Q12613893,임영대군,,M,,14190101,14690101
Q6776454,임지은,South Korean actress,F,,19730227,
Q19349718,임창욱,대상그룹 명예회장,M,,19490507,
Q12613979,임채무,South Korean actor,M,,19490902,
Q12613983,임채원,South Korean actress,F,,19720112,
Q56812396,임희숙,한국은행 부총재 임송본의 자녀,F,,19300101,
Q456828,자오즈민,table tennis player,F,,19631201,
Q483143,장경왕후,Korean royal consort,F,,14910101,15150101
Q56668908,장경호,"기업가, 동국제강 창업주",M,,18990101,19750101
Q494190,장나라,South Korean singer and actress,F,http://commons.wikimedia.org/wiki/Special:FilePath/Jang%20Na-ra%20in%20July%202017.jpg,19810318,
Q702588,장녹수,Consort of Yeonsangun of Joseon,F,,,15060101
Q468490,장동건,South Korean actor,M,http://commons.wikimedia.org/wiki/Special:FilePath/Jangdonggun%2001.jpg,19720307,
Q56668913,장상돈,"기업가, 한국철강 회장",M,,19370101,20170204
Q12614533,장성원,South Korean actor,M,,19760807,
Q496004,장성택,North Korean government official,M,,19460122,20131212
Q56668922,장세홍,"기업가, KISCO홀딩스 사장",M,,19660101,
Q16170590,장유,는 조선의 문신이다,M,,15870101,16380101
Q492998,장조,"조선의 왕세자, 추존왕 그리고 추존황제",M,,17350213,17620712
Q6153892,장준환,South Korean film director,M,,19700118,
Q12614774,장항선,South Korean actor,M,,19470222,
Q16068586,전계현,South Korean actress,F,,19360928,
Q493455,전노민,South Korean actor,M,http://commons.wikimedia.org/wiki/Special:FilePath/2017%20%EB%B6%80%EC%B2%9C%EA%B5%AD%EC%A0%9C%ED%8C%90%ED%83%80%EC%8A%A4%ED%8B%B1%EC%98%81%ED%99%94%EC%A0%9C%28BIFAN%29%20%EB%A0%88%EB%93%9C%EC%B9%B4%ED%8E%AB%20%2831%29.jpg,19660828,
Q14362,전두환,"대한민국의 제11,12대 대통령",M,http://commons.wikimedia.org/wiki/Special:FilePath/Chun%20Doo-hwan%201981-02-04.jpg,19310118,
Q368516,전미라,South Korean tennis player,F,,19780206,
Q4022738,전미선,South Korean actress,F,http://commons.wikimedia.org/wiki/Special:FilePath/Jeon%20Mi-Sun%20headshot.jpg,19721207,
Q12615206,전순옥,"South Korean politician, educator and activist",F,,19530101,
Q16091539,전영록,,M,,19540326,
Q624195,전인화,Korean actress,F,http://commons.wikimedia.org/wiki/Special:FilePath/Jeon%20In-Hwa.jpg,19651027,
Q12615271,전재국,,M,,19591027,
Q21060156,전재만,대한민국의 공무원,M,http://commons.wikimedia.org/wiki/Special:FilePath/2013%EB%85%84%20ARF%20DiReX62.jpg,19550101,
Q12615272,전재용,,M,,19640101,
Q17401428,전진영,,M,,19640125,
Q482694,전태일,대한민국의 노동운동가,M,,19480826,19701113
Q6853641,전혜진 (1976년),South Korean actress,F,http://commons.wikimedia.org/wiki/Special:FilePath/%28%ED%97%88%EC%82%BC%EA%B4%80%29%20%EC%83%88%ED%95%B4%20%EC%9D%B8%EC%82%AC%20%EC%98%81%EC%83%81%20%EC%A0%84%ED%98%9C%EC%A7%84.jpg,19760101,
Q56435719,정경희,기업가 정주영의 자녀,F,,19440101,
Q12615521,정대철,South Korean politician,M,,19440104,
Q56441616,정도원,삼표그룹 회장,M,,,
Q12615545,정두홍,South Korean actor,M,http://commons.wikimedia.org/wiki/Special:FilePath/Jung%20Doo-Hong%20from%20acrofan.jpg,19661214,
Q56441583,정명이,현대카드 브랜드부문장,F,,,
Q249469,정명희,badminton player,F,,19640127,
Q488446,정몽구,"기업가, 현대자동차그룹의 회장",M,http://commons.wikimedia.org/wiki/Special:FilePath/Chung%20Mong-Koo.jpg,19380319,
Q12615582,정몽근,"기업가, 현대백화점그룹의 명예회장",M,,19420411,
Q12615583,정몽우,"기업가, 전 현대알루미늄 대표",M,,19450224,19900424
Q16175491,정몽윤,"기업가, 현대해상화재보험의 회장",M,,19550318,
Q56651618,정몽익,"대한민국의 기업인, KCC 대표이사",M,,19620101,
Q490114,정몽준,"정치인, 기업가",M,http://commons.wikimedia.org/wiki/Special:FilePath/CMJhyundai.JPG,19511007,
Q12615586,정몽필,대한민국의 기업인,M,,19340101,19820424
Q624651,정몽헌,대한민국의 기업인,M,,19480914,20030804
Q56435674,정봉식,기업가 정주영의 아버지,M,,,
Q6666127,정빈 민씨,,F,,15670101,16260101
Q6666200,정빈 이씨,,F,,,
Q6700017,정빈 홍씨,,F,,15630101,16380101
Q5045600,정상영,"대한민국의 기업가, 전 KCC 회장",M,,19371207,
Q19941054,정상희,대한민국의 기업인이자 국회의원,M,,19070807,19810307
Q485466,정석원,South Korean actor,M,http://commons.wikimedia.org/wiki/Special:FilePath/%28%ED%95%B4%EB%AC%B4%29%20VIP%EC%8B%9C%EC%82%AC%20%ED%9B%84%EA%B8%B0%20%EC%98%81%EC%83%81%20%28%EC%A0%95%EC%84%9D%EC%9B%90%29.jpg,19850516,
Q12615719,정선공주,,F,,,
Q489693,정성왕후,Queen Consort of Korea,F,,16921207,17570215
Q56441577,정성이,이노션 고문,F,,,
Q12615745,정세영,,M,http://commons.wikimedia.org/wiki/Special:FilePath/%EA%B3%A0%EC%A0%95%EC%84%B8%EC%98%81%ED%9A%8C%EC%9E%A5%EB%8B%98.jpg,19280606,20050521
Q12615747,정소공주,,F,,,
Q290926,정소영,대한민국의 배드민턴 선수,F,,19670304,
Q16176271,정순공주,,F,,,
Q21825054,정순영,,M,,19221212,20051013
Q6312662,정순옥,South Korean volleyball player,F,,19550216,
Q625579,정순왕후,,F,,14400101,15210101
Q484974,정순왕후,Queen Consort of Joseon,F,,17451110,18050112
Q12615792,정시아,South Korean actress,F,,19810829,
Q10874903,정안왕후,Queen Consort of King Jeongjong of Joseon,F,,13550122,14120802
Q12615815,정애란,South Korean actress,F,,19270415,20051110
Q12615816,정애연,South Korean actress,F,,19821130,
Q56607368,정연욱,"대한민국의 기업가, 경남에너지 사장",M,,19620101,
Q16091679,정용진,신세계 부회장,M,http://commons.wikimedia.org/wiki/Special:FilePath/%EC%A0%95%EC%9A%A9%EC%A7%84-%EC%8B%A0%EC%84%B8%EA%B3%84%EA%B7%B8%EB%A3%B9-%EB%B6%80%ED%9A%8C%EC%9E%A5%20Chung%20Yong-jin.jpg,19680919,
Q19349740,정우식,대한민국의 배우,M,,19840101,
Q21710482,정유경,Korean businesswoman,F,http://commons.wikimedia.org/wiki/Special:FilePath/%EC%A0%95%EC%9C%A0%EA%B2%BD.png,19721005,
Q23994999,정유라,대한민국의 승마 선수이자 최순실의 딸,F,,19961030,
Q56435896,정유희,기업가 정몽필의 자녀,F,,19730101,
Q56441589,정윤이,해비치호텔앤드리조트 전무,F,,,
Q18605750,정윤회,South Korean businessman,M,,19550101,
Q56435849,정은희,기업가 정몽필의 자녀,F,,19710101,
Q12615920,정의공주,,F,,,
Q5116286,정의선,대한민국의 기업가,M,,19701018,
Q16262503,정인영,,M,,19200506,20060720
Q19941075,정재문,대한민국의 정치인,M,,19360101,
Q20444697,정재은,South Korean actress,F,,19690101,
Q12615983,정재은,기업인,M,,19380315,
Q468467,정주영,현대그룹의 창시자,M,http://commons.wikimedia.org/wiki/Special:FilePath/Chung%20Ju-yung.jpg,19151125,20010321
Q490130,정준호,South Korean actor,M,http://commons.wikimedia.org/wiki/Special:FilePath/Jung%20Joon-ho%20from%20acrofan.jpg,19701001,
Q56441613,정지선,기업가 정도원의 자녀,F,,,
Q16091780,정태영,현대카드 대표이사 부회장,M,,19600411,
Q489646,정현왕후,Korean royal consort,F,,14620101,15300101
Q491329,정혜영,South Korean actress,F,http://commons.wikimedia.org/wiki/Special:FilePath/Jung%20Hye-young.jpg,19731214,
Q12616175,정호준,South Korean politician,M,,19710219,
Q56435725,정희영,"기업가, 전 현대조선중공업 대표이사",F,,,
Q491773,정희왕후,Queen consort of Korea,F,,14181217,14830515
Q6648114,제안대군,,M,,,
Q56651484,조건호,전 리먼브라더스 부회장,M,,19520101,
Q483216,조경철,astronomer,M,,19290404,20100306
Q6204338,조관우,singer,M,http://commons.wikimedia.org/wiki/Special:FilePath/Cho%20Kwan-Woo.jpg,19650803,
Q16097986,조긍하,South Korean film director,M,,19190816,19820128
Q56433230,조나영,기업가 조동길의 자녀,F,,,
Q16091847,조남호,한진중공업의 회장,M,,19510101,
Q56651406,조도원,중헌거사(重軒居士) 조명희의 자녀,F,,19280101,
Q56433189,조동길,"기업가, 한솔그룹 회장",M,,19551130,
Q56432838,조동만,"기업가, 한솔아이글로브 회장",M,,,
Q12616637,조동익,,M,,19600306,
Q56432609,조동혁,한솔그룹 명예회장,M,,,
Q56651387,조명희,"기업가 조중훈의 아버지, 직물도매상",M,,18950101,19710101
Q24323646,조백상,"대한민국의 외교관, 전 주타이뻬이 한국대표ㆍ주선양 총영사.",M,http://commons.wikimedia.org/wiki/Special:FilePath/Cho%20Baek-sang%20%EC%A1%B0%EB%B0%B1%EC%83%81%20%28%E8%B3%B4%E5%B8%82%E9%95%B7%E8%87%B4%E8%B4%88%E8%87%BA%E5%8D%97%E5%9C%A8%E5%9C%B0%E4%BC%B4%E6%89%8B%E7%A6%AE%E7%B5%A6%E9%9F%93%E5%9C%8B%E4%BB%A3%E8%A1%A8%E8%B6%99%E7%99%BE%E7%9B%B8%29.jpg,,
Q24323646,조백상,"대한민국의 외교관, 전 주타이뻬이 한국대표ㆍ주선양 총영사.",M,http://commons.wikimedia.org/wiki/Special:FilePath/Cho%20Baek-sang%20%EC%A1%B0%EB%B0%B1%EC%83%81%20%28%E9%83%9D%E9%BE%8D%E6%96%8C%E5%91%BC%E7%B1%B2%E9%96%A3%E6%8F%86%E5%8F%AC%E9%96%8B%E5%85%A8%E5%9C%8B%E6%95%99%E8%82%B2%E6%9C%83%E8%AD%B0%20%E9%80%9A%E7%9B%A4%E6%AA%A2%E8%A8%8E12%E5%B9%B4%E5%9C%8B%E6%95%99%E7%BC%BA%E5%A4%B1%20481420151221%29.jpg,,
Q56432855,조범석,일제강점기의 금융인,M,,,
Q56651501,조병규,구한말 중추원 의관,M,,18510101,19090101
Q12616720,조석래,전 효성그룹 회장,M,,19351119,
Q484995,조선 경종,20th King of Joseon Dynasty in Korean history,M,,16881120,17241011
Q482874,조선 광해군,인조반정으로 폐위된 조선의 15대 임금,M,,15750425,16410807
Q485023,조선 단종,조선의 6대 임금,M,,14410801,14580102
Q492979,조선 덕종,조선의 추존왕,M,,14380101,14570101
Q483641,조선 명종,조선 13대 임금,M,,15340703,15670803
Q489514,조선 문조,Korean prince,M,http://commons.wikimedia.org/wiki/Special:FilePath/Crown%20Prince%20Hyomyeong%20of%20Joseon.jpg,18090101,18300101
Q483821,조선 문종,조선의 5대 임금,M,,14141003,14520514
Q484359,조선 선조,조선의 14대 임금,M,,15521126,16080316
Q484006,조선 성종,조선의 9대 임금,M,,14570820,14940120
Q334308,조선 세조,조선의 7대 임금,M,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20King%20Sejo%20of%20Joseon.jpg,14170929,14680908
Q37682,조선 세종,조선의 4대 임금,M,http://commons.wikimedia.org/wiki/Special:FilePath/Sejong%20the%20Great%20Bronze%20statue%2002.JPG,13970515,14500408
Q485664,조선 숙종,19th King of Joseon Dynasty in Korean history,M,http://commons.wikimedia.org/wiki/Special:FilePath/Sukjong%20of%20Joseon.png,16610908,17200713
Q459964,조선 순조,23rd King of Joseon Dynasty in Korean history,M,http://commons.wikimedia.org/wiki/Special:FilePath/Illeung.jpg,17900101,18340101
Q470084,조선 연산군,조선의 10대 임금,M,,14761024,15061120
Q485009,조선 영조,조선의 21대 임금,M,http://commons.wikimedia.org/wiki/Special:FilePath/Korea-Yeongjo-King%20of%20Joseon-c1.jpg,16941031,17760422
Q488694,조선 예종,조선의 8대 임금,M,,14500221,14700109
Q484453,조선 인조,16th King of Joseon Dynaty in Korean history,M,http://commons.wikimedia.org/wiki/Special:FilePath/%EC%9D%B8%EC%A1%B0%EC%9D%98%20%ED%95%AD%EB%B3%B5.jpg,15951207,16490617
Q483631,조선 인종,조선 12대 임금,M,,15150310,15450808
Q26530,조선 정조,조선의 22대 임금,M,http://commons.wikimedia.org/wiki/Special:FilePath/King%20JeongJo%20of%20Joseon.jpg,17521028,18000818
Q485556,조선 정종,조선의 2대 임금,M,,13570701,14190926
Q483008,조선 중종,조선 11대 임금,M,,14880416,15441129
Q625890,조선 진종,"crown prince of Joseon, son of king Yeongjo of Joseon",M,,17190404,17281216
Q378483,조선 태조,조선의 초대 임금,M,http://commons.wikimedia.org/wiki/Special:FilePath/King%20Taejo%20Yi%2002.jpg,13351019,14080602
Q14304,조선 태종,조선의 3대 임금,M,http://commons.wikimedia.org/wiki/Special:FilePath/Taejong.JPG,13670518,14220510
Q484966,조선 헌종,24th King of Joseon Dynasty in Korean history,M,,18270908,18490725
Q484253,조선 현종,18th monarch of the Korean Joseon Dynasty,M,,16410315,16750917
